cnpj_estabelecimento,cbo_2002,cbo_titulo,sexo,raca_cor,salario_contratual_mensal,remuneracao_total_mensal,data_competencia
12.345.678/0001-01,354720,Analista de controles internos,F,preta,11087.58,11585.15,2025-03
12.345.678/0001-01,354720,Analista de controles internos,F,preta,11087.58,11638.12,2025-04
12.345.678/0001-01,354720,Analista de controles internos,F,preta,11087.58,11079.62,2025-05
12.345.678/0001-01,354720,Analista de controles internos,F,preta,11087.58,11772.18,2025-06
12.345.678/0001-01,354720,Analista de controles internos,F,preta,11087.58,11323.32,2025-07
12.345.678/0001-01,354720,Analista de controles internos,F,preta,11087.58,11565.66,2025-08
12.345.678/0001-01,354720,Analista de controles internos,F,branca,6485.23,6622.02,2024-09
12.345.678/0001-01,354720,Analista de controles internos,F,branca,6485.23,7164.54,2024-10
12.345.678/0001-01,354720,Analista de controles internos,F,branca,6485.23,6798.3,2024-11
12.345.678/0001-01,354720,Analista de controles internos,F,branca,6485.23,7203.72,2024-12
12.345.678/0001-01,354720,Analista de controles internos,F,branca,6485.23,6665.89,2025-01
12.345.678/0001-01,354720,Analista de controles internos,F,branca,6485.23,6733.64,2025-02
12.345.678/0001-01,354720,Analista de controles internos,F,branca,6485.23,7074.62,2025-03
12.345.678/0001-01,354720,Analista de controles internos,F,branca,6485.23,6716.43,2025-04
12.345.678/0001-01,354720,Analista de controles internos,F,branca,6485.23,6874.03,2025-05
12.345.678/0001-01,354720,Analista de controles internos,F,branca,6485.23,7012.5,2025-06
12.345.678/0001-01,354720,Analista de controles internos,F,branca,6485.23,6716.19,2025-07
12.345.678/0001-01,354720,Analista de controles internos,F,branca,6485.23,6656.92,2025-08
12.345.678/0001-01,354720,Analista de controles internos,F,branca,11374.03,11821.25,2024-09
12.345.678/0001-01,354720,Analista de controles internos,F,branca,11374.03,12251.51,2024-10
12.345.678/0001-01,354720,Analista de controles internos,F,branca,11374.03,12052.37,2024-11
12.345.678/0001-01,354720,Analista de controles internos,F,branca,11374.03,12346.34,2024-12
12.345.678/0001-01,354720,Analista de controles internos,F,branca,11374.03,11816.45,2025-01
12.345.678/0001-01,354720,Analista de controles internos,F,branca,11374.03,11743.81,2025-02
12.345.678/0001-01,354720,Analista de controles internos,F,branca,11374.03,11521.75,2025-03
12.345.678/0001-01,354720,Analista de controles internos,F,branca,11374.03,11804.56,2025-04
12.345.678/0001-01,354720,Analista de controles internos,F,branca,11374.03,11705.07,2025-05
12.345.678/0001-01,354720,Analista de controles internos,F,branca,11374.03,11865.75,2025-06
12.345.678/0001-01,354720,Analista de controles internos,F,branca,11374.03,11585.75,2025-07
12.345.678/0001-01,354720,Analista de controles internos,F,branca,11374.03,11662.75,2025-08
12.345.678/0001-01,354720,Analista de controles internos,F,preta,8272.54,8582.7,2024-09
12.345.678/0001-01,354720,Analista de controles internos,F,preta,8272.54,8899.7,2024-10
12.345.678/0001-01,354720,Analista de controles internos,F,preta,8272.54,8577.23,2024-11
12.345.678/0001-01,354720,Analista de controles internos,F,preta,8272.54,8517.8,2024-12
12.345.678/0001-01,354720,Analista de controles internos,F,preta,8272.54,8914.42,2025-01
12.345.678/0001-01,354720,Analista de controles internos,F,preta,8272.54,8993.75,2025-02
12.345.678/0001-01,354720,Analista de controles internos,F,preta,8272.54,8586.09,2025-03
12.345.678/0001-01,354720,Analista de controles internos,F,preta,8272.54,8596.4,2025-04
12.345.678/0001-01,354720,Analista de controles internos,F,preta,8272.54,8210.95,2025-05
12.345.678/0001-01,354720,Analista de controles internos,F,preta,8272.54,8274.05,2025-06
12.345.678/0001-01,354720,Analista de controles internos,F,preta,8272.54,8648.39,2025-07
12.345.678/0001-01,354720,Analista de controles internos,F,preta,8272.54,9004.09,2025-08
12.345.678/0001-01,354720,Analista de controles internos,F,parda,10998.47,12121.71,2024-09
12.345.678/0001-01,354720,Analista de controles internos,F,parda,10998.47,11785.62,2024-10
12.345.678/0001-01,354720,Analista de controles internos,F,parda,10998.47,11354.64,2024-11
12.345.678/0001-01,354720,Analista de controles internos,F,parda,10998.47,11683.77,2024-12
12.345.678/0001-01,354720,Analista de controles internos,F,parda,10998.47,11031,2025-01
12.345.678/0001-01,354720,Analista de controles internos,F,parda,10998.47,11488.16,2025-02
12.345.678/0001-01,354720,Analista de controles internos,F,parda,10998.47,11125.43,2025-03
12.345.678/0001-01,354720,Analista de controles internos,F,parda,10998.47,11516.47,2025-04
12.345.678/0001-01,354720,Analista de controles internos,F,parda,10998.47,11988.05,2025-05
12.345.678/0001-01,354720,Analista de controles internos,F,parda,10998.47,12232.78,2025-06
12.345.678/0001-01,354720,Analista de controles internos,F,parda,10998.47,11586.12,2025-07
12.345.678/0001-01,354720,Analista de controles internos,F,parda,10998.47,11646.01,2025-08
12.345.678/0001-01,354720,Analista de controles internos,F,preta,10357.75,10330.68,2024-09
12.345.678/0001-01,354720,Analista de controles internos,F,preta,10357.75,10642.06,2024-10
12.345.678/0001-01,354720,Analista de controles internos,F,preta,10357.75,11316.76,2024-11
12.345.678/0001-01,354720,Analista de controles internos,F,preta,10357.75,11205.63,2024-12
12.345.678/0001-01,354720,Analista de controles internos,F,preta,10357.75,11103.69,2025-01
12.345.678/0001-01,354720,Analista de controles internos,F,preta,10357.75,10984.35,2025-02
12.345.678/0001-01,354720,Analista de controles internos,F,preta,10357.75,11356.07,2025-03
12.345.678/0001-01,354720,Analista de controles internos,F,preta,10357.75,10765.68,2025-04
12.345.678/0001-01,354720,Analista de controles internos,F,preta,10357.75,10786.01,2025-05
12.345.678/0001-01,354720,Analista de controles internos,F,preta,10357.75,11717.44,2025-06
12.345.678/0001-01,354720,Analista de controles internos,F,preta,10357.75,10578.97,2025-07
12.345.678/0001-01,354720,Analista de controles internos,F,preta,10357.75,10984.86,2025-08
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8357.18,8656.67,2024-09
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8357.18,9126.28,2024-10
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8357.18,8684.61,2024-11
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8357.18,8664.47,2024-12
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8357.18,8672.88,2025-01
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8357.18,8953.23,2025-02
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8357.18,8499,2025-03
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8357.18,8379.26,2025-04
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8357.18,8720.74,2025-05
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8357.18,8661.65,2025-06
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8357.18,8885.93,2025-07
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8357.18,8664.12,2025-08
12.345.678/0001-01,354720,Analista de controles internos,M,branca,9669.5,9949.31,2024-09
12.345.678/0001-01,354720,Analista de controles internos,M,branca,9669.5,10208.32,2024-10
12.345.678/0001-01,354720,Analista de controles internos,M,branca,9669.5,10249.62,2024-11
12.345.678/0001-01,354720,Analista de controles internos,M,branca,9669.5,10421.03,2024-12
12.345.678/0001-01,354720,Analista de controles internos,M,branca,9669.5,10144.11,2025-01
12.345.678/0001-01,354720,Analista de controles internos,M,branca,9669.5,9599.41,2025-02
12.345.678/0001-01,354720,Analista de controles internos,M,branca,9669.5,10111.76,2025-03
12.345.678/0001-01,354720,Analista de controles internos,M,branca,9669.5,10127.65,2025-04
12.345.678/0001-01,354720,Analista de controles internos,M,branca,9669.5,10096.59,2025-05
12.345.678/0001-01,354720,Analista de controles internos,M,branca,9669.5,10279.95,2025-06
12.345.678/0001-01,354720,Analista de controles internos,M,branca,9669.5,10043.36,2025-07
12.345.678/0001-01,354720,Analista de controles internos,M,branca,9669.5,10449.09,2025-08
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8883.49,9224.72,2024-09
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8883.49,9675.87,2024-10
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8883.49,9006.35,2024-11
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8883.49,8674.38,2024-12
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8883.49,9045.63,2025-01
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8883.49,10062.22,2025-02
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8883.49,9233.99,2025-03
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8883.49,9273.36,2025-04
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8883.49,9375.57,2025-05
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8883.49,9189.9,2025-06
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8883.49,9374.32,2025-07
12.345.678/0001-01,354720,Analista de controles internos,M,branca,8883.49,9336.8,2025-08
12.345.678/0001-01,354720,Analista de controles internos,F,preta,12420.93,13780.27,2024-09
12.345.678/0001-01,354720,Analista de controles internos,F,preta,12420.93,13458.35,2024-10
12.345.678/0001-01,354720,Analista de controles internos,F,preta,12420.93,13112.75,2024-11
12.345.678/0001-01,354720,Analista de controles internos,F,preta,12420.93,13272.49,2024-12
12.345.678/0001-01,354720,Analista de controles internos,F,preta,12420.93,13238.54,2025-01
12.345.678/0001-01,354720,Analista de controles internos,F,preta,12420.93,12609.72,2025-02
12.345.678/0001-01,354720,Analista de controles internos,F,preta,12420.93,13431.13,2025-03
12.345.678/0001-01,354720,Analista de controles internos,F,preta,12420.93,12777.71,2025-04
12.345.678/0001-01,354720,Analista de controles internos,F,preta,12420.93,13309.81,2025-05
12.345.678/0001-01,354720,Analista de controles internos,F,preta,12420.93,13067.61,2025-06
12.345.678/0001-01,354720,Analista de controles internos,F,preta,12420.93,13353.85,2025-07
12.345.678/0001-01,354720,Analista de controles internos,F,preta,12420.93,13546.66,2025-08
12.345.678/0001-01,354720,Analista de controles internos,M,branca,7864.54,8380.16,2024-09
12.345.678/0001-01,354720,Analista de controles internos,M,branca,7864.54,8127.6,2024-10
12.345.678/0001-01,354720,Analista de controles internos,M,branca,7864.54,8167.34,2024-11
12.345.678/0001-01,354720,Analista de controles internos,M,branca,7864.54,8375.48,2024-12
12.345.678/0001-01,354720,Analista de controles internos,M,branca,7864.54,8143.37,2025-01
12.345.678/0001-01,354720,Analista de controles internos,M,branca,7864.54,8151.29,2025-02
12.345.678/0001-01,354720,Analista de controles internos,M,branca,7864.54,8213.72,2025-03
12.345.678/0001-01,354720,Analista de controles internos,M,branca,7864.54,8157.29,2025-04
12.345.678/0001-01,354720,Analista de controles internos,M,branca,7864.54,8365.95,2025-05
12.345.678/0001-01,354720,Analista de controles internos,M,branca,7864.54,8135.47,2025-06
12.345.678/0001-01,354720,Analista de controles internos,M,branca,7864.54,8264.24,2025-07
12.345.678/0001-01,354720,Analista de controles internos,M,branca,7864.54,8069.37,2025-08
12.345.678/0001-01,354720,Analista de controles internos,M,parda,8720.63,8685.29,2024-09
12.345.678/0001-01,354720,Analista de controles internos,M,parda,8720.63,9348.28,2024-10
12.345.678/0001-01,354720,Analista de controles internos,M,parda,8720.63,9395.61,2024-11
12.345.678/0001-01,354720,Analista de controles internos,M,parda,8720.63,9008.7,2024-12
12.345.678/0001-01,354720,Analista de controles internos,M,parda,8720.63,9350.57,2025-01
12.345.678/0001-01,354720,Analista de controles internos,M,parda,8720.63,9221.28,2025-02
12.345.678/0001-01,354720,Analista de controles internos,M,parda,8720.63,8835.88,2025-03
12.345.678/0001-01,354720,Analista de controles internos,M,parda,8720.63,9449.91,2025-04
12.345.678/0001-01,354720,Analista de controles internos,M,parda,8720.63,8618.21,2025-05
12.345.678/0001-01,354720,Analista de controles internos,M,parda,8720.63,9126.15,2025-06
12.345.678/0001-01,354720,Analista de controles internos,M,parda,8720.63,9329.26,2025-07
12.345.678/0001-01,354720,Analista de controles internos,M,parda,8720.63,8851.53,2025-08
12.345.678/0001-01,354720,Analista de controles internos,F,parda,6963.35,7634.54,2024-09
12.345.678/0001-01,354720,Analista de controles internos,F,parda,6963.35,7176.14,2024-10
12.345.678/0001-01,354720,Analista de controles internos,F,parda,6963.35,7561.48,2024-11
12.345.678/0001-01,354720,Analista de controles internos,F,parda,6963.35,7260.14,2024-12
12.345.678/0001-01,354720,Analista de controles internos,F,parda,6963.35,7443.72,2025-01
12.345.678/0001-01,354720,Analista de controles internos,F,parda,6963.35,7289.53,2025-02
12.345.678/0001-01,354720,Analista de controles internos,F,parda,6963.35,7797.4,2025-03
12.345.678/0001-01,354720,Analista de controles internos,F,parda,6963.35,7387.36,2025-04
12.345.678/0001-01,354720,Analista de controles internos,F,parda,6963.35,7516.91,2025-05
12.345.678/0001-01,354720,Analista de controles internos,F,parda,6963.35,7453.94,2025-06
12.345.678/0001-01,354720,Analista de controles internos,F,parda,6963.35,7343.74,2025-07
12.345.678/0001-01,354720,Analista de controles internos,F,parda,6963.35,7250.66,2025-08
12.345.678/0001-01,354720,Analista de controles internos,M,preta,7989.9,8479.1,2024-09
12.345.678/0001-01,354720,Analista de controles internos,M,preta,7989.9,8620.29,2024-10
12.345.678/0001-01,354720,Analista de controles internos,M,preta,7989.9,8600.28,2024-11
12.345.678/0001-01,354720,Analista de controles internos,M,preta,7989.9,8514.04,2024-12
12.345.678/0001-01,354720,Analista de controles internos,M,preta,7989.9,8351.89,2025-01
12.345.678/0001-01,354720,Analista de controles internos,M,preta,7989.9,8554.3,2025-02
12.345.678/0001-01,354720,Analista de controles internos,M,preta,7989.9,8147.16,2025-03
12.345.678/0001-01,354720,Analista de controles internos,M,preta,7989.9,8380.55,2025-04
12.345.678/0001-01,354720,Analista de controles internos,M,preta,7989.9,7895.39,2025-05
12.345.678/0001-01,354720,Analista de controles internos,M,preta,7989.9,8222.32,2025-06
12.345.678/0001-01,354720,Analista de controles internos,M,preta,7989.9,8349.07,2025-07
12.345.678/0001-01,354720,Analista de controles internos,M,preta,7989.9,8048.24,2025-08
12.345.678/0001-01,354720,Analista de controles internos,M,branca,6878.62,6984.03,2024-09
12.345.678/0001-01,354720,Analista de controles internos,M,branca,6878.62,7415.34,2024-10
12.345.678/0001-01,354720,Analista de controles internos,M,branca,6878.62,7325.88,2024-11
12.345.678/0001-01,354720,Analista de controles internos,M,branca,6878.62,7448,2024-12
12.345.678/0001-01,354720,Analista de controles internos,M,branca,6878.62,7464.86,2025-01
12.345.678/0001-01,354720,Analista de controles internos,M,branca,6878.62,7356.52,2025-02
12.345.678/0001-01,354720,Analista de controles internos,M,branca,6878.62,7389,2025-03
12.345.678/0001-01,354720,Analista de controles internos,M,branca,6878.62,7285.81,2025-04
12.345.678/0001-01,354720,Analista de controles internos,M,branca,6878.62,7490.05,2025-05
12.345.678/0001-01,354720,Analista de controles internos,M,branca,6878.62,6910.04,2025-06
12.345.678/0001-01,354720,Analista de controles internos,M,branca,6878.62,7189.91,2025-07
12.345.678/0001-01,354720,Analista de controles internos,M,branca,6878.62,7439.62,2025-08
12.345.678/0001-01,354720,Analista de controles internos,F,parda,6934.21,7460,2024-09
